Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,441,0,6,flow8.238,753.1634947279999,611.34640997785,1.59,25,LOS=0
V,441,0,7,flow8.254,763.22046943385,467.63625449245,1.59,25,LOS=1
I,441,0,8,flow8.261,676.8395621962,453.81455232985,1.59,25,LOS=0
I,441,0,9,flow9.263,749.8869726267001,423.35595061645,1.59,25,LOS=0
V,442,0,0,flow11.652,755.63349492165,623.29573217745,1.59,25,LOS=0
V,442,0,1,flow11.662,764.57110075025,495.5863149142,1.59,25,LOS=0
V,442,0,2,flow12.602,750.83035782115,644.68600537925,1.59,25,LOS=0
V,442,0,3,flow12.609,753.89418358435,648.14874556705,3.2,25,LOS=1
V,442,0,4,flow12.620,764.9163938714,490.65242275895,1.59,25,LOS=0
I,442,0,5,flow12.623,767.29218639325,456.7047320326,1.59,25,LOS=0
V,442,0,6,flow5.639,746.7804753211,608.03636163685,1.59,25,LOS=1
I,442,0,7,flow8.258,707.9357773919,446.0751723431,1.59,25,LOS=0
I,442,0,8,flow8.265,712.2850326509,443.7197759349,1.59,25,LOS=0
I,442,0,9,flow9.271,703.2752178221,444.84890554025003,1.59,25,LOS=0
V,443,0,0,flow11.652,755.2076853982,629.3801229134001,1.59,25,LOS=0
I,443,0,1,flow11.665,840.9748006652001,364.33592074809997,1.59,25,LOS=0
V,443,0,2,flow12.573,758.15058311235,540.08290697645,4.3,9,LOS=0
V,443,0,3,flow12.583,759.8059538663,516.42831944985,1.59,25,LOS=1
V,443,0,4,flow12.614,755.05108780435,584.37345812825,1.59,25,LOS=1
V,443,0,5,flow6.675,746.45692034555,659.93789457875,1.59,25,LOS=1
V,443,0,6,flow6.676,761.9093701362,676.9045106581,1.59,25,LOS=0
V,443,0,7,flow8.237,749.44709095015,664.45233699725,1.59,25,LOS=1
I,443,0,8,flow8.261,695.2373580056,451.2745776736,1.59,25,LOS=0
I,443,0,9,flow8.268,683.2776094367,452.92572428785,3.2,25,LOS=0
V,444,0,0,flow11.652,754.74302344645,636.01967585615,1.59,25,LOS=0
I,444,0,1,flow11.665,815.36951335655,384.22049683240004,1.59,25,LOS=0
V,444,0,2,flow12.610,755.75142730375,621.61059679765,4.3,11,LOS=0
V,444,0,3,flow12.613,758.22016650455,586.3347913129,3.2,25,LOS=1
V,444,0,4,flow12.621,765.6069800637,480.78463916215003,1.59,25,LOS=0
I,444,0,5,flow12.628,796.7704960690501,398.66413770575,1.59,25,LOS=0
I,444,0,6,flow12.630,809.7430764747,388.58988003485,3.2,25,LOS=0
I,444,0,7,flow4.1312,712.14310316215,680.42722308425,1.59,25,LOS=0
V,444,0,8,flow8.244,755.83839970035,573.12308529785,1.59,25,LOS=1
V,444,0,9,flow8.248,752.8457162423,615.88733773465,4.3,18,LOS=0
V,445,0,0,flow11.659,760.2244988853499,557.69489319435,1.59,25,LOS=0
V,445,0,1,flow12.586,758.56210291615,534.20245319025,1.59,25,LOS=1
V,445,0,2,flow12.589,760.94508118175,500.1506446614,3.2,25,LOS=1
V,445,0,3,flow12.615,757.889965651,591.05303011155,1.59,25,LOS=1
V,445,0,4,flow12.623,765.5142626582999,482.10947783165,1.59,25,LOS=0
I,445,0,5,flow12.625,767.06773751165,432.05131502,1.59,25,LOS=0
V,445,0,6,flow8.248,752.2952610166501,623.7531232592501,4.3,21,LOS=0
I,445,0,7,flow8.260,703.5865219617999,448.43056884395,1.59,25,LOS=0
I,445,0,8,flow8.270,680.1419898375,450.0264972755,1.59,17,LOS=0
V,445,0,9,flow9.261,761.9509644325999,533.0254332529,1.59,25,LOS=0
V,446,0,0,flow12.583,759.0112228643,527.78470834495,1.59,25,LOS=1
V,446,0,1,flow12.585,759.85584054385,515.7154587346499,3.2,25,LOS=1
V,446,0,2,flow12.608,763.64322221475,461.59528594594997,1.59,25,LOS=1
V,446,0,3,flow12.614,753.91425945895,600.61828155225,1.59,25,LOS=1
V,446,0,4,flow12.615,754.25955260125,595.68418033185,1.59,25,LOS=1
V,446,0,5,flow12.616,764.339364871,451.64768517145,1.59,25,LOS=1
I,446,0,6,flow12.627,771.4137122536,420.92165128245,3.2,25,LOS=1
I,446,0,7,flow12.632,805.4128684878,391.95263668495,1.59,25,LOS=0
I,446,0,8,flow8.269,674.0605672137999,454.19821659585,3.2,25,LOS=0
V,446,0,9,flow9.259,756.55116434235,610.18315715375,1.59,25,LOS=1
V,447,0,0,flow11.657,752.7322177652,664.82581632665,1.59,25,LOS=0
V,447,0,1,flow11.658,753.5789815677499,652.6526660388499,3.2,25,LOS=0
V,447,0,2,flow12.583,758.63581785795,533.14909608635,1.59,25,LOS=1
V,447,0,3,flow12.586,757.9390205841501,543.1060510846501,1.59,25,LOS=1
I,447,0,4,flow12.631,789.4242473707,404.3690938508,1.59,25,LOS=0
I,447,0,5,flow7.556,667.00056553845,455.17291082090003,1.59,16,LOS=0
V,447,0,6,flow8.254,762.77019679445,474.07047083635,1.59,25,LOS=1
V,447,0,7,flow8.255,764.99396720075,442.29367908775,3.2,25,LOS=1
V,447,0,8,flow9.268,765.36263617185,484.27606814620003,1.59,25,LOS=0
I,447,0,9,flow9.271,720.2533206529,435.6541905732,1.59,25,LOS=0
V,448,0,0,flow11.662,754.63349835795,637.5846794487,1.59,25,LOS=0
I,448,0,1,flow11.670,808.9568497396,389.20044867030003,1.59,25,LOS=0
V,448,0,2,flow12.591,754.9493118681501,585.82779564455,1.59,25,LOS=1
I,448,0,3,flow12.631,789.4242473707,404.3690938508,1.59,25,LOS=0
I,448,0,4,flow7.548,741.10405168685,424.36220285105003,4.3,13,LOS=0
V,448,0,5,flow8.246,757.89657635565,543.71256217315,1.59,25,LOS=1
I,448,0,6,flow8.258,707.9357773919,446.0751723431,1.59,25,LOS=0
V,448,0,7,flow9.264,757.48875942085,596.78586447795,3.2,25,LOS=1
I,448,0,8,flow9.271,720.2533206529,435.6541905732,1.59,25,LOS=0
I,448,0,9,flow9.272,707.20555472025,442.72037988205,1.59,25,LOS=0
V,449,0,0,flow11.669,765.40926717375,483.6097579294,1.59,25,LOS=0
V,449,0,1,flow12.612,762.9306261547,471.77799929505,1.59,25,LOS=0
V,449,0,2,flow12.621,753.4755061840001,654.1312254216,1.59,25,LOS=0
V,449,0,3,flow12.622,759.31586944925,523.43143020985,1.59,25,LOS=0
I,449,0,4,flow2.692,700.92931664125,670.61556455925,1.59,25,LOS=0
I,449,0,5,flow4.1336,695.22340849065,680.5614730792,1.59,25,LOS=0
I,449,0,6,flow7.553,694.7873573371,448.00457776585,1.59,25,LOS=0
V,449,0,7,flow8.244,754.0145102809,599.18573730985,1.59,25,LOS=1
I,449,0,8,flow8.260,704.3383646682,448.02339853435,1.59,25,LOS=0
I,449,0,9,flow8.265,716.63428668185,441.3643801918,1.59,25,LOS=0
V,450,0,0,flow11.667,761.27049111715,542.7487139888001,1.59,25,LOS=1
I,450,0,1,flow12.611,698.45704212815,677.2355776474001,1.59,25,LOS=0
V,450,0,2,flow12.614,750.9692688185,642.70102265735,1.59,25,LOS=0
V,450,0,3,flow12.617,755.1619103765499,582.7898477937499,3.2,25,LOS=1
V,450,0,4,flow12.627,757.4531688971499,597.29441734205,3.2,25,LOS=1
I,450,0,5,flow3.649,769.3461375588499,411.9689074063,3.2,25,LOS=1
I,450,0,6,flow7.557,665.4379286129999,452.0565199609,1.59,13,LOS=0
V,450,0,7,flow8.249,761.2558312303,495.71015046635,1.59,25,LOS=0
V,450,0,8,flow8.250,761.94641742155,485.84194936025,1.59,25,LOS=1
V,450,0,9,flow8.254,761.60112432585,490.77604991445,1.59,25,LOS=1
I,451,0,0,flow10.1364,722.72297483615,445.57377342625,1.59,25,LOS=0
V,451,0,1,flow12.612,762.6113215762,476.34073430834997,1.59,25,LOS=1
V,451,0,2,flow12.620,757.8962599952,543.71708283795,1.59,25,LOS=1
V,451,0,3,flow12.627,751.97698956745,628.30109526795,3.2,25,LOS=1
V,451,0,4,flow12.633,762.5391558226,524.6207686147,3.2,25,LOS=1
I,451,0,5,flow4.1341,712.80711686365,680.42195444095,4.3,9,LOS=0
I,451,0,6,flow7.549,731.5353418102,429.54426357914997,1.59,25,LOS=0
V,451,0,7,flow8.252,763.30190777445,466.47253310195003,1.59,25,LOS=0
I,451,0,8,flow8.258,716.2008361932001,441.59912100675,1.59,25,LOS=0
I,451,0,9,flow8.261,703.1530693587999,448.66531080395,1.59,25,LOS=0
I,452,0,0,flow10.1367,737.3034291469,437.6747503093,1.59,25,LOS=0
V,452,0,1,flow11.674,761.50291907355,539.4275517630001,3.2,25,LOS=1
V,452,0,2,flow12.616,762.36491380765,479.86180299625,1.59,25,LOS=1
V,452,0,3,flow12.635,759.9389251428499,561.7754553651,1.59,25,LOS=1
V,452,0,4,flow2.695,749.49026462805,569.2911285636001,3.2,25,LOS=1
I,452,0,5,flow4.1345,729.92143487535,680.28616019935,1.59,25,LOS=1
I,452,0,6,flow7.555,711.389961329,440.45425942935003,1.59,25,LOS=0
I,452,0,7,flow7.560,674.332078463,450.82860573455,3.2,25,LOS=0
V,452,0,8,flow8.249,760.4695620553,506.94562323075,1.59,25,LOS=1
V,452,0,9,flow8.253,760.08457664475,512.44691112535,1.59,25,LOS=0
V,453,0,0,flow12.618,754.98101907175,585.37471235745,1.59,25,LOS=1
V,453,0,1,flow12.622,757.8872370005,543.84601783145,1.59,25,LOS=1
V,453,0,2,flow12.635,759.0385290911499,574.6412112814501,1.59,25,LOS=0
I,453,0,3,flow12.639,766.62944132315,466.1746939354,1.59,25,LOS=0
I,453,0,4,flow7.559,692.6303177616,448.30237571465,3.2,21,LOS=0
I,453,0,5,flow7.561,671.9019203543,454.49623644409996,1.59,10,LOS=0
V,453,0,6,flow8.259,764.37509104435,451.13717241054997,3.2,25,LOS=1
I,453,0,7,flow8.260,715.5948987035,441.92727442654996,1.59,25,LOS=0
I,453,0,8,flow8.265,729.2502941161999,434.53201537835,1.59,25,LOS=0
I,453,0,9,flow9.266,735.51436875605,431.13962334135,3.2,25,LOS=0
I,454,0,0,flow1.1314,711.73058524555,670.529861461,1.59,25,LOS=0
I,454,0,1,flow10.1377,785.6232372302,407.3208855813,3.2,25,LOS=1
V,454,0,2,flow11.676,761.5205798741,539.1751966478,1.59,25,LOS=0
V,454,0,3,flow11.677,761.94229608225,533.14929527965,1.59,25,LOS=0
V,454,0,4,flow12.583,755.9236304137501,571.90517241295,1.59,25,LOS=1
V,454,0,5,flow12.608,761.15670060915,497.12668748675003,1.59,25,LOS=1
V,454,0,6,flow12.618,754.7766317854,588.29532512185,1.59,25,LOS=1
I,454,0,7,flow6.685,785.5387700116501,676.9952989538,3.2,25,LOS=0
I,454,0,8,flow7.557,720.4334221767999,435.55665422339996,1.59,25,LOS=0
I,454,0,9,flow7.558,711.7721557966,440.24727698690003,3.2,25,LOS=0
V,455,0,0,flow11.675,757.79141720265,592.4611885326001,1.59,25,LOS=1
V,455,0,1,flow11.681,761.22034799785,543.4652088385999,3.2,25,LOS=1
V,455,0,2,flow12.608,760.3118856914,509.19875555224996,1.59,25,LOS=1
V,455,0,3,flow12.625,762.35428207505,480.01372621295,1.59,25,LOS=0
V,455,0,4,flow6.685,758.5158483781499,487.6206248981,3.2,25,LOS=1
I,455,0,5,flow7.556,702.8511980308999,445.07853903695,1.59,25,LOS=0
V,455,0,6,flow8.250,759.9665925948,514.13285611975,1.59,25,LOS=1
V,455,0,7,flow8.252,761.3477650164,494.39645334825,1.59,25,LOS=1
I,455,0,8,flow8.260,716.1409746857,441.63153979375,1.59,25,LOS=0
I,455,0,9,flow9.273,729.1887405177,434.56535053945004,1.59,25,LOS=0
V,456,0,0,flow11.686,765.29783826735,485.20196516855003,3.2,25,LOS=1
V,456,0,1,flow12.608,760.3097915175,509.22868046195003,1.59,25,LOS=1
V,456,0,2,flow12.641,764.4200536047999,497.7446270277,1.59,25,LOS=1
I,456,0,3,flow6.687,762.909829267,426.7018934844,1.59,25,LOS=1
V,456,0,4,flow6.688,761.87169230145,439.66695432575,1.59,25,LOS=1
I,456,0,5,flow7.561,707.41608301315,446.35661967145,1.59,25,LOS=0
I,456,0,6,flow7.563,692.6303177392001,448.30237571775,3.2,25,LOS=0
V,456,0,7,flow8.257,762.6936772643501,522.4128122939501,1.59,25,LOS=0
I,456,0,8,flow8.269,684.1932817951999,452.79930780795,3.2,25,LOS=0
I,456,0,9,flow8.271,677.1332802342499,453.7740020172,1.59,17,LOS=0
V,457,0,0,flow11.681,760.04664338815,560.23626974905,3.2,25,LOS=1
I,457,0,1,flow11.688,770.3754089974,423.0038663794,3.2,25,LOS=1
V,457,0,2,flow12.583,755.10746381085,583.56786749155,1.59,25,LOS=1
V,457,0,3,flow12.622,756.71325363145,560.6217717176501,1.59,25,LOS=1
V,457,0,4,flow12.645,765.86675207855,477.07275778475,1.59,25,LOS=0
I,457,0,5,flow12.647,766.86487706405,462.8105534879,1.59,25,LOS=0
V,457,0,6,flow6.690,761.67022846355,442.54579217895,1.59,25,LOS=1
I,457,0,7,flow7.560,713.23748166105,439.45371048585,3.2,25,LOS=0
V,457,0,8,flow8.254,759.5305914203,520.36313892435,1.59,25,LOS=1
V,457,0,9,flow8.259,763.46248477155,464.1779518893,3.2,25,LOS=1
V,458,0,0,flow11.678,757.2960854804501,599.5389817138,3.2,25,LOS=1
V,458,0,1,flow11.686,764.1725733819501,501.2808710343,3.2,25,LOS=1
I,458,0,2,flow11.687,766.9851315459,461.0922376326,4.3,20,LOS=0
V,458,0,3,flow12.617,749.60119709595,662.2502216673,3.2,25,LOS=1
V,458,0,4,flow12.633,750.89985103115,643.6929751389,3.2,25,LOS=1
V,458,0,5,flow12.636,753.5627379676,652.88477078245,4.3,15,LOS=0
I,458,0,6,flow12.646,765.86479031725,477.10078938494996,3.2,25,LOS=1
I,458,0,7,flow7.561,710.9048545308,440.7169753984,1.59,25,LOS=0
V,458,0,8,flow8.257,761.63261426065,537.5743377046999,1.59,25,LOS=0
I,458,0,9,flow8.274,673.6514814203,454.2546944239,1.59,18,LOS=0
I,459,0,0,flow11.688,767.36977144825,455.5961194627,3.2,25,LOS=1
V,459,0,1,flow12.620,754.0489148954,598.69410909755,1.59,25,LOS=1
V,459,0,2,flow12.646,765.10019588985,488.02607638395,3.2,25,LOS=1
I,459,0,3,flow2.704,683.9649891303,459.49128281915,1.59,25,LOS=0
I,459,0,4,flow2.706,671.52294869565,670.8488905633001,3.2,25,LOS=0
V,459,0,5,flow8.264,765.23627025205,438.83126517065,1.59,25,LOS=0
I,459,0,6,flow8.268,709.85059642035,445.03817690515,3.2,25,LOS=0
I,459,0,7,flow8.269,693.0803176613999,451.5723757285,3.2,25,LOS=0
I,459,0,8,flow8.272,681.11896187995,453.22374423235,1.59,23,LOS=0
I,459,0,9,flow9.272,729.16235953765,434.57963750625004,1.59,25,LOS=0
I,460,0,0,flow1.1332,777.16371809725,670.3630052712499,1.59,25,LOS=0
V,460,0,1,flow11.679,753.57709657005,652.6796007637499,4.3,16,LOS=0
V,460,0,2,flow11.682,755.48170349425,625.4646793335,1.59,25,LOS=0
V,460,0,3,flow11.687,763.5507800115499,510.16567424855,4.3,16,LOS=0
V,460,0,4,flow12.625,761.3225249451,494.75712389535,1.59,25,LOS=0
V,460,0,5,flow5.665,754.19060482,502.08451003,4.3,6,LOS=0
V,460,0,6,flow6.696,751.43569721165,588.79315985695,4.3,14,LOS=0
V,460,0,7,flow8.262,762.20176600915,482.19311993565,1.59,25,LOS=1
I,460,0,8,flow9.278,695.9384787355,447.8418795153,1.59,23,LOS=0
I,460,0,9,flow9.279,684.9628227337,449.36093964534996,4.3,0,LOS=0
V,461,0,0,flow12.586,751.92711365945,629.01380209135,1.59,25,LOS=1
V,461,0,1,flow12.612,759.4715924829,521.20621019775,1.59,25,LOS=1
V,461,0,2,flow12.635,751.23652739455,638.88200425025,1.59,25,LOS=1
V,461,0,3,flow12.638,753.3676843984999,608.42862106485,1.59,25,LOS=0
V,461,0,4,flow12.640,756.09849234785,616.65138564155,4.3,22,LOS=0
V,461,0,5,flow12.647,761.35512985175,541.5393114169999,1.59,25,LOS=1
V,461,0,6,flow12.648,762.6257870811,523.38289487645,1.59,25,LOS=0
I,461,0,7,flow4.1374,748.9821324792999,680.1922585016,1.59,25,LOS=0
I,461,0,8,flow8.269,693.2376069797999,451.55066057925,3.2,19,LOS=0
I,461,0,9,flow8.274,676.3748983923,453.8787031824,1.59,7,LOS=0
V,462,0,0,flow12.622,754.6481992557,590.13057472285,1.59,25,LOS=1
V,462,0,1,flow12.625,760.9484603735,500.10235735895003,1.59,25,LOS=0
V,462,0,2,flow12.642,756.40625872945,612.25371293075,1.59,25,LOS=0
I,462,0,3,flow12.653,770.6529621273,420.86612763335,1.59,25,LOS=0
I,462,0,4,flow12.654,777.7553436977,413.43094112115,3.2,25,LOS=0
V,462,0,5,flow3.670,754.035491835,551.64313209205,1.59,25,LOS=1
I,462,0,6,flow8.261,741.690431151,427.79489549364996,1.59,25,LOS=0
V,462,0,7,flow8.262,761.6511832555,490.06072778485,1.59,25,LOS=1
V,462,0,8,flow8.265,764.8611678629,444.19132863405,1.59,25,LOS=1
V,462,0,9,flow9.269,761.63905191925,537.4823500247501,1.59,25,LOS=1
I,463,0,0,flow10.1412,721.6291239231,442.4096145236,1.59,25,LOS=0
I,463,0,1,flow10.1413,775.836587803,410.74164140280004,3.2,25,LOS=1
I,463,0,2,flow11.693,766.35079787725,470.1562291228,1.59,25,LOS=0
V,463,0,3,flow12.586,751.92571734845,629.03375481835,1.59,25,LOS=0
V,463,0,4,flow12.643,763.45548095815,464.2780335876,3.2,25,LOS=1
I,463,0,5,flow5.669,776.14941340135,676.9592234001,1.59,25,LOS=0
I,463,0,6,flow7.567,681.4843614103,449.84117128264995,1.59,5,LOS=0
V,463,0,7,flow8.252,759.93305666745,514.61207113965,1.59,25,LOS=1
I,463,0,8,flow8.277,688.5443629673,448.86647707395,3.2,4,LOS=0
I,463,0,9,flow9.277,709.2073153173001,445.3865542501,1.59,25,LOS=0
V,464,0,0,flow11.684,754.7615570534999,635.7548492123999,1.59,25,LOS=1
V,464,0,1,flow12.620,752.89507681445,615.18199485515,1.59,25,LOS=1
V,464,0,2,flow12.622,754.6205342368,590.52589680355,1.59,25,LOS=1
V,464,0,3,flow12.639,754.9658274001,585.59179528315,1.59,25,LOS=1
V,464,0,4,flow12.643,763.16685556935,468.4023752229,3.2,25,LOS=1
I,464,0,5,flow8.260,746.0396864214,425.43949907925,1.59,25,LOS=0
I,464,0,6,flow8.261,741.690431151,427.79489549364996,1.59,25,LOS=0
V,464,0,7,flow8.265,764.41982387685,450.49795808375,1.59,25,LOS=1
V,464,0,8,flow8.267,762.32116213005,480.48699701135,1.59,25,LOS=0
I,464,0,9,flow9.278,733.3010871913,428.58800093635,1.59,25,LOS=0
V,465,0,0,flow11.687,755.9465408608,618.8226198887501,4.3,15,LOS=0
V,465,0,1,flow12.625,760.43566348915,507.43002021405,1.59,25,LOS=0
V,465,0,2,flow12.646,755.17271474015,629.8798185189501,3.2,25,LOS=0
V,465,0,3,flow12.648,756.6875202482499,608.2347681091501,1.59,25,LOS=0
I,465,0,4,flow12.659,832.22017173675,371.1345980259,1.59,22,LOS=0
V,465,0,5,flow2.715,747.1906469071,602.1716275567001,1.59,25,LOS=1
V,465,0,6,flow5.671,751.5436675542,539.93106918085,4.3,11,LOS=0
V,465,0,7,flow8.249,757.3692848427,551.24734748675,1.59,25,LOS=1
V,465,0,8,flow8.270,763.98149602085,456.76148823865003,1.59,25,LOS=0
I,465,0,9,flow9.267,737.34117584245,430.15029192865,1.59,25,LOS=0
V,466,0,0,flow1.1344,764.4665781862,670.3142206344,1.59,25,LOS=0
V,466,0,1,flow11.692,761.5069604244,539.36980491465,4.3,10,LOS=0
I,466,0,2,flow11.698,766.7970823877499,463.7792713711,4.3,16,LOS=0
I,466,0,3,flow11.702,787.5285421649,405.84126223320004,1.59,25,LOS=1
V,466,0,4,flow12.586,751.03204640025,641.80395606395,1.59,25,LOS=1
V,466,0,5,flow12.608,758.40376793595,536.46499687685,1.59,25,LOS=1
I,466,0,6,flow12.659,775.0937414569,415.49789048310004,1.59,25,LOS=0
V,466,0,7,flow8.253,757.02259547175,556.20140025715,1.59,25,LOS=0
V,466,0,8,flow8.270,763.804679944,459.28811942205,1.59,25,LOS=0
I,466,0,9,flow8.275,671.8358162910499,454.50536268115,1.59,24,LOS=0
V,467,0,0,flow11.694,762.4207351883499,526.3128806279999,3.2,25,LOS=1
V,467,0,1,flow11.696,763.91783548185,504.92081996499996,1.59,25,LOS=0
V,467,0,2,flow12.622,754.4437181569,593.05252803035,1.59,25,LOS=1
V,467,0,3,flow12.625,760.43426743645,507.44996924985,1.59,25,LOS=0
I,467,0,4,flow12.660,777.7950768448,413.40008511955,3.2,25,LOS=0
I,467,0,5,flow5.679,710.7090099165,452.0823900032,1.59,25,LOS=0
I,467,0,6,flow7.568,704.38453407395,444.24814072895003,1.59,5,LOS=0
I,467,0,7,flow7.571,679.6007267834,450.10122331624996,1.59,6,LOS=0
I,467,0,8,flow8.276,705.3777536806999,447.46050373955,1.59,3,LOS=0
I,467,0,9,flow9.279,725.49826302575,432.81372302405,4.3,2,LOS=0
V,468,0,0,flow11.690,756.3098236533999,613.6316733828501,1.59,25,LOS=0
V,468,0,1,flow11.696,763.34108023055,513.1620736582499,1.59,25,LOS=0
V,468,0,2,flow12.639,754.77209206225,588.36019595425,1.59,25,LOS=1
V,468,0,3,flow12.652,760.99252842215,546.7205219295499,1.59,25,LOS=1
V,468,0,4,flow2.720,747.7428878304,594.2755511968,1.59,25,LOS=1
I,468,0,5,flow3.684,722.73233774525,670.4425676152,1.59,25,LOS=0
V,468,0,6,flow8.246,750.68566995615,646.75353723505,1.59,25,LOS=1
V,468,0,7,flow8.249,757.3509693384,551.50906873455,1.59,25,LOS=1
V,468,0,8,flow8.263,760.778164061,502.53582371125003,1.59,25,LOS=1
I,468,0,9,flow9.279,725.49826302575,432.81372302405,4.3,2,LOS=0
I,469,0,0,flow1.1351,774.9353820165,670.3544436135,4.3,4,LOS=0
I,469,0,1,flow1.1352,696.32834037825,670.65207118965,1.59,25,LOS=0
V,469,0,2,flow11.700,765.18769841095,486.77575317705,1.59,25,LOS=1
I,469,0,3,flow11.705,815.2015336690499,384.3509466429,1.59,25,LOS=0
I,469,0,4,flow11.706,822.6186060109501,378.5909902117,4.3,4,LOS=0
V,469,0,5,flow12.608,758.3616853185999,537.06634068595,1.59,25,LOS=1
V,469,0,6,flow12.616,759.05227156915,527.19813873205,1.59,25,LOS=1
V,469,0,7,flow12.638,750.48506461255,649.62010754675,1.59,25,LOS=0
V,469,0,8,flow12.643,762.919989019,471.92999971940003,3.2,25,LOS=1
I,469,0,9,flow12.658,766.9998857176,436.5547309684,4.3,12,LOS=0
V,470,0,0,flow11.693,759.63604844885,566.10325934665,1.59,25,LOS=1
V,470,0,1,flow11.700,763.92780116655,504.77842033225,1.59,25,LOS=0
V,470,0,2,flow12.649,751.82497789,630.47328148105,1.59,25,LOS=0
V,470,0,3,flow12.650,757.1282775072,601.93678923455,4.3,11,LOS=0
I,470,0,4,flow12.660,767.4638222236499,454.25222827515,3.2,25,LOS=1
I,470,0,5,flow4.1409,771.9319135948,676.9430190266501,1.59,25,LOS=0
V,470,0,6,flow8.255,759.30984905745,523.51745920575,3.2,25,LOS=1
V,470,0,7,flow8.265,764.0238915259999,456.15567338785,1.59,25,LOS=1
I,470,0,8,flow8.278,675.7676091758,450.6304183176,1.59,25,LOS=0
I,470,0,9,flow9.275,722.25508044435,438.32036537755005,1.59,25,LOS=0
V,471,0,0,flow12.589,753.35397321125,608.6245484594,3.2,25,LOS=0
V,471,0,1,flow12.608,756.47351930355,564.04747960135,1.59,25,LOS=1
V,471,0,2,flow12.646,752.88422906335,662.57998205405,3.2,25,LOS=0
V,471,0,3,flow12.653,764.59071830065,495.30599980775,1.59,25,LOS=0
I,471,0,4,flow6.716,776.53548289705,676.96070674675,1.59,25,LOS=0
I,471,0,5,flow7.567,709.51648155845,441.46886704825,1.59,9,LOS=0
V,471,0,6,flow8.257,752.85666834395,615.73083657235,1.59,25,LOS=0
V,471,0,7,flow9.273,758.39708428005,583.8068138606,1.59,25,LOS=1
I,471,0,8,flow9.280,692.6303176462,448.30237573060003,3.2,25,LOS=0
I,471,0,9,flow9.281,668.7092154801,451.60489054715,3.2,25,LOS=0
V,472,0,0,flow11.696,760.97596161755,546.95724494025,1.59,25,LOS=1
V,472,0,1,flow11.698,762.5900659921,523.89331338785,4.3,7,LOS=0
I,472,0,2,flow11.706,781.2734576303501,410.6988411715,4.3,12,LOS=0
I,472,0,3,flow11.708,798.3928157467,397.40427529240003,1.59,25,LOS=0
V,472,0,4,flow12.608,756.4693305686,564.10733495245,1.59,25,LOS=1
V,472,0,5,flow8.252,758.49982990725,535.0923096384499,1.59,25,LOS=1
V,472,0,6,flow8.263,759.83974305475,515.94548543015,1.59,25,LOS=1
I,472,0,7,flow8.269,711.64182864675,444.06811152595003,3.2,25,LOS=0
V,472,0,8,flow8.270,763.55544871505,462.84953423175,1.59,25,LOS=1
I,472,0,9,flow9.280,692.6303176462,448.30237573060003,3.2,25,LOS=0
I,473,0,0,flow11.711,828.3736459844499,374.12173630949997,4.3,4,LOS=0
V,473,0,1,flow12.654,756.57940854555,562.5343645862499,3.2,25,LOS=1
V,473,0,2,flow12.659,765.26774250575,438.38153922425,1.59,25,LOS=0
I,473,0,3,flow12.664,815.7387092173,383.9337863927,3.2,25,LOS=0
I,473,0,4,flow4.1415,696.17724013375,680.5539048638,4.3,6,LOS=0
I,473,0,5,flow5.686,686.459609312,459.1474911996,1.59,25,LOS=0
I,473,0,6,flow7.569,686.9474164092501,449.08694934284995,1.59,25,LOS=0
I,473,0,7,flow8.268,744.1249446286499,426.47645268915,3.2,25,LOS=0
I,473,0,8,flow8.276,709.5840078040001,445.18255147785,1.59,25,LOS=0
I,473,0,9,flow9.275,737.8608698829,429.86884478344996,1.59,25,LOS=0
V,474,0,0,flow11.692,756.7400558230499,607.4840874715501,4.3,20,LOS=0
V,474,0,1,flow12.622,749.7944784782001,659.48830783985,1.59,25,LOS=1
V,474,0,2,flow12.639,750.13977158135,654.55420717955,1.59,25,LOS=0
V,474,0,3,flow12.650,754.8346770804001,634.71003741305,4.3,14,LOS=0
V,474,0,4,flow12.660,763.8695659853499,505.61054262575,3.2,25,LOS=1
V,474,0,5,flow8.254,754.5543266579,591.47197668685,1.59,25,LOS=1
V,474,0,6,flow8.257,750.5055121485,649.32792041705,1.59,25,LOS=0
I,474,0,7,flow8.278,713.2902662373999,439.42512430405,1.59,25,LOS=0
